OBJECTID,Join_Count,TARGET_FID,pointid,grid_code,uid,sampleid,y,x,bee_geocod,bee_geoc_1,bee_geoc_2,bee_geoc_3
33,1,33,33,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
34,1,34,34,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
35,1,35,35,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
36,1,36,36,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
37,1,37,37,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
38,1,38,38,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
39,1,39,39,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
40,1,40,40,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
41,1,41,41,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
42,1,42,42,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
43,1,43,43,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
44,1,44,44,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
45,1,45,45,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
46,1,46,46,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
47,1,47,47,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
48,1,48,48,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
49,1,49,49,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
50,1,50,50,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
51,1,51,51,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
52,1,52,52,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
53,1,53,53,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
54,1,54,54,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
55,1,55,55,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
56,1,56,56,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
57,1,57,57,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
58,1,58,58,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
59,1,59,59,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
60,1,60,60,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
61,1,61,61,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
62,1,62,62,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
63,1,63,63,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
64,1,64,64,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
65,1,65,65,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
66,1,66,66,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
67,1,67,67,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
68,1,68,68,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
69,1,69,69,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
70,1,70,70,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
71,1,71,71,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
72,1,72,72,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
73,1,73,73,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
74,1,74,74,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
75,1,75,75,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
76,1,76,76,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
77,1,77,77,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
78,1,78,78,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
79,1,79,79,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
80,1,80,80,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
81,1,81,81,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
82,1,82,82,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
83,1,83,83,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
84,1,84,84,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
85,1,85,85,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
86,1,86,86,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
87,1,87,87,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
88,1,88,88,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
89,1,89,89,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
90,1,90,90,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
91,1,91,91,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
92,1,92,92,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
93,1,93,93,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
94,1,94,94,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
95,1,95,95,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
96,1,96,96,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
97,1,97,97,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
98,1,98,98,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
99,1,99,99,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
100,1,100,100,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
101,1,101,101,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
102,1,102,102,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
103,1,103,103,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
104,1,104,104,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
105,1,105,105,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
106,1,106,106,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
107,1,107,107,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
108,1,108,108,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
109,1,109,109,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
110,1,110,110,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
111,1,111,111,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
112,1,112,112,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
113,1,113,113,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
114,1,114,114,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
115,1,115,115,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
116,1,116,116,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
117,1,117,117,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
118,1,118,118,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
119,1,119,119,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
120,1,120,120,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
121,1,121,121,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
122,1,122,122,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
123,1,123,123,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
124,1,124,124,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
125,1,125,125,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
126,1,126,126,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
127,1,127,127,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
128,1,128,128,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
129,1,129,129,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
130,1,130,130,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
131,1,131,131,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
132,1,132,132,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
133,1,133,133,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
134,1,134,134,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
135,1,135,135,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
136,1,136,136,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
137,1,137,137,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
138,1,138,138,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
139,1,139,139,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
140,1,140,140,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
141,1,141,141,6,861,NY 06-2011,48.77580000000,-100.32230000000,-100.32230000000,48.77580000000,8,2011
142,1,142,142,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
143,1,143,143,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
144,1,144,144,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
145,1,145,145,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
146,1,146,146,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
147,1,147,147,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
148,1,148,148,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
149,1,149,149,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
150,1,150,150,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
151,1,151,151,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
152,1,152,152,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
153,1,153,153,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
154,1,154,154,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
155,1,155,155,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
156,1,156,156,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
157,1,157,157,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
158,1,158,158,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
159,1,159,159,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
160,1,160,160,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
161,1,161,161,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
162,1,162,162,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
163,1,163,163,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
164,1,164,164,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
165,1,165,165,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
166,1,166,166,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
167,1,167,167,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
168,1,168,168,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
169,1,169,169,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
170,1,170,170,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
171,1,171,171,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
172,1,172,172,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
173,1,173,173,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
174,1,174,174,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
175,1,175,175,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
176,1,176,176,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
177,1,177,177,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
178,1,178,178,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
179,1,179,179,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
180,1,180,180,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
181,1,181,181,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
182,1,182,182,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
183,1,183,183,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
184,1,184,184,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
185,1,185,185,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
186,1,186,186,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
187,1,187,187,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
188,1,188,188,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
189,1,189,189,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
190,1,190,190,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
191,1,191,191,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
192,1,192,192,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
193,1,193,193,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
194,1,194,194,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
195,1,195,195,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
196,1,196,196,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
197,1,197,197,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
198,1,198,198,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
199,1,199,199,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
200,1,200,200,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
201,1,201,201,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
202,1,202,202,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
203,1,203,203,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
204,1,204,204,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
205,1,205,205,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
206,1,206,206,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
207,1,207,207,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
208,1,208,208,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
209,1,209,209,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
210,1,210,210,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
211,1,211,211,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
212,1,212,212,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
213,1,213,213,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
214,1,214,214,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
215,1,215,215,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
216,1,216,216,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
217,1,217,217,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
218,1,218,218,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
219,1,219,219,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
220,1,220,220,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
221,1,221,221,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
222,1,222,222,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
223,1,223,223,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
224,1,224,224,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
225,1,225,225,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
226,1,226,226,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
227,1,227,227,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
228,1,228,228,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
229,1,229,229,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
230,1,230,230,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
231,1,231,231,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
232,1,232,232,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
233,1,233,233,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
234,1,234,234,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
235,1,235,235,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
236,1,236,236,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
237,1,237,237,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
238,1,238,238,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
239,1,239,239,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
240,1,240,240,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
241,1,241,241,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
242,1,242,242,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
243,1,243,243,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
244,1,244,244,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
245,1,245,245,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
246,1,246,246,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
247,1,247,247,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
248,1,248,248,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
249,1,249,249,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
250,1,250,250,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
251,1,251,251,6,858,NY 03-2011,48.62471000000,-100.38640000000,-100.38640000000,48.62471000000,9,2011
