OBJECTID,Join_Count,TARGET_FID,sampleid,x,y,month,year,pointid,grid_code,Shape_Leng,Shape_Area
168,0,168,NM-20-2015,-106.65604000000,35.09388000000,11,2015,0,0,24754.41560230000,47547336.30460000000
169,0,169,NM-21-2015,-106.65217000000,35.16794000000,9,2015,0,0,24745.40314320000,47504885.76400000000
170,0,170,NM-22-2015,-106.67851000000,35.24596000000,9,2015,0,0,24735.88928920000,47460082.09310000000
171,0,171,NM-23-2015,-106.71776000000,32.11911000000,11,2015,0,0,25101.59822800000,49185491.13330000000
172,0,172,NM-24-2015,-105.96477000000,32.76821000000,10,2015,0,0,25028.22855970000,48839263.07530000000
173,0,173,TX 13-2014,-106.13540000000,31.46777000000,1,2015,0,0,25173.94554730000,49526551.26300000000
174,0,174,TX 14-2014,-106.13240000000,31.48146000000,1,2015,0,0,25172.43789600000,49519448.67530000000
175,0,175,NJ 03-2014,-75.23905000000,39.74359000000,7,2015,0,0,24149.93451320000,44729520.84620000000
176,0,176,NJ 08-2014,-74.65030000000,39.44750000000,6,2015,0,0,24190.92184710000,44918062.33310000000
177,0,177,NJ 13-2014,-74.86380000000,39.49570000000,6,2015,0,0,24184.27423760000,44887452.74790000000
178,0,178,NJ 20-2014,-74.60330000000,39.50350000000,6,2015,0,0,24183.19763480000,44882496.55690000000
179,0,179,NJ 24-2014,-74.27606000000,39.76068000000,7,2015,0,0,24147.55760050000,44718601.01120000000
180,0,180,NJ-01-2015,-74.72617000000,40.07404000000,10,2015,0,0,24103.75828380000,44517661.08800000000
181,0,181,NJ-02-2015,-74.72418000000,39.26019000000,9,2015,0,0,24216.66462540000,45036706.74870000000
182,0,182,NJ-03-2015,-74.57399000000,40.31681000000,10,2015,0,0,24069.54098000000,44361057.98040000000
183,0,183,NJ-04-2015,-74.89129000000,38.99787000000,9,2015,0,0,24252.47639040000,45202041.41710000000
184,0,184,NJ-05-2015,-74.56963000000,40.56443000000,9,2015,0,0,24034.38038210000,44200491.58420000000
185,44,185,NJ-06-2015,-74.70458000000,41.12853000000,9,2015,32553,6,23953.28520110000,43831570.52590000000
186,22,186,NJ-08-2015,-74.80285000000,40.48502000000,9,2015,32887,6,24045.68497680000,44252076.21520000000
187,0,187,NJ-09-2015,-74.18661000000,40.04569000000,9,2015,0,0,24107.73877440000,44535900.42500000000
188,0,188,NJ-10-2015,-74.89446000000,40.43179000000,9,2015,0,0,24053.24684680000,44286603.21710000000
189,0,189,NJ-11-2015,-74.95298000000,38.95872000000,9,2015,0,0,24257.79801870000,45226637.71660000000
190,0,190,NJ-12-2015,-75.02986000000,40.84437000000,9,2015,0,0,23994.31040050000,44017953.51560000000
191,0,191,NJ-13-2015,-74.86492000000,39.49722000000,9,2015,0,0,24184.06466620000,44886488.05750000000
192,0,192,NJ-15-2015,-74.07793000000,40.31355000000,9,2015,0,0,24070.00251570000,44363168.17510000000
193,0,193,NJ-16-2015,-74.34090000000,40.87741000000,9,2015,0,0,23989.55907870000,43996341.26390000000
194,0,194,NJ-17-2015,-74.60280000000,39.50374000000,9,2015,0,0,24183.16406080000,44882341.92820000000
195,0,195,NJ-18-2015,-75.06581000000,40.94632000000,8,2015,0,0,23979.63296440000,43951212.44320000000
196,0,196,NJ-19-2015,-75.10780000000,39.80599000000,9,2015,0,0,24141.24929340000,44689627.21390000000
197,0,197,NJ-20-2015,-74.91653000000,39.91598000000,9,2015,0,0,24125.90248370000,44619186.11220000000
198,0,198,NJ-21-2015,-74.80766000000,39.31645000000,9,2015,0,0,24208.94771120000,45001122.45980000000
199,0,199,NJ-22-2015,-74.83605000000,39.62936000000,9,2015,0,0,24165.78954440000,44802400.15990000000
200,0,200,NJ-23-2015,-74.72422000000,40.01665000000,9,2015,0,0,24111.81114540000,44554565.48940000000
201,0,201,NJ-24-2015,-74.72141000000,40.29926000000,10,2015,0,0,24072.02357450000,44372408.83480000000
202,0,202,PA-19-2015,-75.22650000000,40.09295000000,8,2015,0,0,24101.10246640000,44505494.19890000000
203,0,203,PA-21-2015,-75.24993000000,40.16120000000,9,2015,0,0,24091.50299920000,44461533.64290000000
204,1,204,SD-01-2015,-96.71257000000,42.69549000000,7,2015,32597,6,23720.47532230000,42784156.45710000000
205,0,205,PA 09-2014,-76.78983000000,40.57552000000,6,2015,0,0,24032.79997810000,44193282.82290000000
206,0,206,PA 10-2014,-76.65854000000,39.91512000000,6,2015,0,0,24126.02271220000,44619737.74570000000
207,0,207,PA 11-2014,-75.58744000000,40.88691000000,6,2015,0,0,23988.19099770000,43990119.36810000000
208,0,208,PA 12-2014,-77.09894000000,40.90233000000,6,2015,0,0,23985.97135080000,43980026.21420000000
209,0,209,PA 23-2014,-79.91246000000,41.00026000000,6,2015,0,0,23971.84828390000,43915840.67070000000
210,0,210,PA 24-2014,-76.73811000000,40.01690000000,6,2015,0,0,24111.77595060000,44554403.87600000000
211,0,211,PA-01-2015,-80.15609000000,41.58800000000,8,2015,0,0,23886.18802280000,43527875.12810000000
212,0,212,PA-02-2015,-79.97666000000,41.09444000000,8,2015,0,0,23958.22577130000,43853988.59090000000
213,0,213,PA-03-2015,-79.05296000000,41.17861000000,9,2015,0,0,23946.01720600000,43798605.42430000000
214,0,214,PA-04-2015,-77.33498000000,41.16286000000,7,2015,0,0,23948.30456800000,43808978.25010000000
215,0,215,PA-05-2015,-76.99843000000,40.65887000000,7,2015,0,0,24020.90066720000,44139031.10680000000
216,0,216,PA-06-2015,-77.00091000000,41.95901000000,8,2015,0,0,23831.30988300000,43280564.99410000000
217,0,217,PA-15-2015,-78.68629000000,41.20013000000,8,2015,0,0,23942.89154740000,43784433.49620000000
218,0,218,PA-16-2015,-76.70162000000,40.26052000000,7,2015,0,0,24077.49716060000,44397441.34770000000
219,0,219,PA-17-2015,-77.06520000000,40.07623000000,7,2015,0,0,24103.45127950000,44516254.53170000000
220,0,220,PA-18-2015,-76.57579000000,40.09380000000,7,2015,0,0,24100.98300600000,44504947.04310000000
221,0,221,PA-20-2015,-75.81409000000,40.55778000000,9,2015,0,0,24035.32764170000,44204812.63740000000
222,0,222,PA-22-2015,-76.75935000000,41.11668000000,9,2015,0,0,23955.00291890000,43839363.89600000000
223,0,223,PA-23-2015,-76.90331000000,41.12249000000,10,2015,0,0,23954.16068130000,43835542.48070000000
224,0,224,AL 03-2014,-85.31896000000,32.51622000000,6,2015,0,0,25056.86306250000,48974417.66390000000
225,0,225,AL 06-2014,-85.43181000000,31.07853000000,6,2015,0,0,25216.58133190000,49727302.41830000000
226,0,226,AL 11-2014,-85.38918000000,31.32532000000,6,2015,0,0,25189.59937910000,49600282.67840000000
227,0,227,AL 16-2014,-85.26799000000,31.04388000000,6,2015,0,0,25220.35548210000,49745062.23000000000
228,0,228,AL-15-2015,-85.34284000000,32.62725000000,9,2015,0,0,25044.26961390000,48914980.77490000000
229,0,229,FL 08-2014,-85.21169000000,30.36513000000,1,2015,0,0,25293.59170170000,50089275.71560000000
230,0,230,FL 14-2014,-84.98802000000,30.37539000000,1,2015,0,0,25292.49477340000,50084126.45440000000
231,0,231,FL 19-2014,-84.72749000000,30.67704000000,1,2015,0,0,25260.10053300000,49931968.67550000000
232,0,232,FL 23-2014,-85.08697000000,30.43438000000,1,2015,0,0,25286.18008170000,50054479.78920000000
233,0,233,TX-01-2015,-98.66613000000,34.06996000000,9,2015,0,0,24877.12783690000,48125971.72300000000
234,50,234,ND-03-2015,-99.98758000000,48.79143000000,9,2015,1,6,22693.57632150000,38405100.41370000000
235,2709,235,ND-06-2015,-100.05357000000,48.72628000000,9,2015,873,6,22705.70966560000,38454361.59470000000
236,889,236,ND-10-2015,-100.29266000000,48.74787000000,9,2015,10,6,22701.69186810000,38438042.65760000000
237,1270,237,ND-14-2015,-102.77850000000,46.13218000000,9,2015,8821,6,23167.29575420000,40373426.13970000000
238,2,238,ND-17-2015,-99.14646000000,47.55879000000,9,2015,4469,6,22918.53655930000,39328352.14330000000
239,1908,239,ND-18-2015,-102.84725000000,46.85415000000,9,2015,4701,6,23042.90911820000,39847722.49980000000
240,1179,240,ND-19-2015,-101.93615000000,46.58767000000,9,2015,6609,6,23089.17301470000,40042522.84030000000
241,1032,241,ND-21-2015,-102.13100000000,46.37000000000,10,2015,7788,6,23126.65561080000,40200981.43820000000
242,230,242,ND-22-2015,-102.98974000000,47.38639000000,9,2015,4471,6,22949.24328640000,39455993.42300000000
243,820,243,ND-23-2015,-102.95562000000,48.43418000000,9,2015,3649,6,22759.77087480000,38674591.54670000000
244,0,244,IN-03-2015,-86.36577000000,38.56671000000,7,2015,0,0,24310.73900530000,45471705.68730000000
245,0,245,IN-04-2015,-86.22734000000,38.84316000000,8,2015,0,0,24273.46805250000,45299104.34000000000
246,0,246,IN-12-2015,-85.09232000000,39.12032000000,9,2015,0,0,24235.79521430000,45124987.42490000000
247,0,247,IN-14-2015,-84.98321000000,39.00124000000,9,2015,0,0,24252.01886390000,45199926.75430000000
248,0,248,IN-15-2015,-84.98253000000,39.00345000000,9,2015,0,0,24251.71781100000,45198535.53170000000
249,0,249,IN-16-2015,-85.44160000000,38.62889000000,9,2015,0,0,24302.38171500000,45432974.41870000000
250,0,250,IN-19-2015,-86.22734000000,38.84316000000,9,2015,0,0,24273.46805250000,45299104.34000000000
251,0,251,IN-20-2015,-86.22734000000,38.84316000000,9,2015,0,0,24273.46805250000,45299104.34000000000
