OBJECTID,Join_Count,TARGET_FID,sampleid,x,y,month,year,pointid,grid_code,Shape_Leng,Shape_Area
99,0,99,NE 23-2011,-105.78360000000,36.03832000000,8,2011,0,0,25195.27434850000,49149917.86070000000
100,0,100,NE 03-2011,-106.66060000000,31.96790000000,7,2011,0,0,25686.57153280000,51518741.41740000000
101,0,101,NE 07-2011,-105.96686000000,35.63354000000,8,2011,0,0,25246.65165860000,49396876.67760000000
102,0,102,NE 18-2011,-106.82088000000,32.29569000000,8,2011,0,0,25648.99986840000,51337504.14830000000
103,0,103,TX 20-2011,-106.14656000000,31.46527000000,12,2011,0,0,25743.54539500000,51793361.48910000000
104,0,104,NJ 25-2011,-74.57704200000,40.46127000000,10,2011,0,0,24592.93942130000,46292380.65560000000
105,0,105,NJ 23-2011,-74.39125800000,40.31352000000,9,2011,0,0,24614.35901940000,46392457.63640000000
106,0,106,NJ 16-2011,-74.69181800000,41.19832000000,10,2011,0,0,24484.63806840000,45788477.27040000000
107,0,107,NJ 06-2011,-74.34031700000,40.87648000000,9,2011,0,0,24532.22865510000,46009466.33380000000
108,0,108,NJ 24-2011,-74.94699900000,40.59370000000,9,2011,0,0,24573.65898660000,46202413.81440000000
109,0,109,NJ 04-2011,-74.85331700000,39.36538000000,8,2011,0,0,24749.56827600000,47027172.63480000000
110,0,110,NJ 08-2011,-74.58673100000,40.47051000000,9,2011,0,0,24591.59661160000,46286111.27740000000
111,0,111,NJ 20-2011,-74.13864100000,40.75315000000,9,2011,0,0,24550.34164220000,46093757.65750000000
112,130,112,NJ 14-2011,-74.80190300000,40.48340000000,9,2011,26454,6,24589.72286210000,46277363.86780000000
113,4,113,NJ 10-2011,-74.70230100000,41.14057000000,9,2011,22283,6,24493.21212590000,45828239.38710000000
114,0,114,NJ 13-2011,-74.07830800000,40.31352000000,9,2011,0,0,24614.35903250000,46392457.54720000000
115,0,115,NJ 07-2011,-74.87148300000,40.97900000000,10,2011,0,0,24517.11978280000,45939231.88670000000
116,0,116,NJ 21-2011,-74.49801600000,40.14381000000,9,2011,0,0,24638.84444020000,46507021.40490000000
117,0,117,NJ 11-2011,-74.63069200000,40.54202000000,10,2011,0,0,24581.19229300000,46237552.86750000000
118,0,118,PA 04-2011,-75.51709000000,40.63052000000,8,2011,0,0,24568.28462600000,46177355.44160000000
119,0,119,NJ 01-2011,-74.61307500000,39.95649000000,7,2011,0,0,24665.72548700000,46632990.81790000000
120,0,120,PA 17-2011,-75.23667900000,40.34310000000,9,2011,0,0,24610.07840380000,46372446.93200000000
121,0,121,NJ 09-2011,-74.49004400000,40.06800000000,9,2011,0,0,24649.74168680000,46558063.35400000000
122,0,122,NJ 17-2011,-74.89330300000,40.43330000000,9,2011,0,0,24597.00166220000,46311349.98070000000
123,0,123,SD 03-2011,-96.78092200000,42.94266000000,8,2011,0,0,24218.29341570000,44565281.98540000000
124,0,124,IN 23-2011,-95.42106600000,41.61880000000,10,2011,0,0,24421.74962120000,45497543.18480000000
125,0,125,NC 17-2011,-99.12620500000,41.42334000000,9,2011,0,0,24451.08528410000,45633098.13500000000
126,0,126,NC 23-2011,-98.56833600000,41.28500000000,8,2011,0,0,24471.74131450000,45728711.24530000000
127,0,127,NC 16-2011,-99.57810200000,41.64265000000,9,2011,0,0,24418.15824900000,45480966.94770000000
128,0,128,NC 06-2011,-96.28001400000,40.92555000000,8,2011,0,0,24525.00374690000,45975871.39600000000
129,0,129,NC 05-2011,-96.37249800000,40.04555000000,8,2011,0,0,24652.96497610000,46573166.57480000000
130,0,130,NC 02-2011,-96.74912300000,40.85089000000,8,2011,0,0,24535.99337220000,46026977.10790000000
131,0,131,NC 11-2011,-97.09694700000,40.91111000000,9,2011,0,0,24527.13128120000,45985762.29680000000
132,0,132,NC 20-2011,-99.57819400000,41.64265000000,8,2011,0,0,24418.15821510000,45480966.88090000000
133,0,133,NC 19-2011,-96.84446700000,40.73778000000,8,2011,0,0,24552.59516450000,46104250.88230000000
134,0,134,NC 09-2011,-96.93225100000,40.79195000000,8,2011,0,0,24544.65155050000,46067266.50450000000
135,0,135,NC 01-2011,-96.74912300000,40.85089000000,8,2011,0,0,24535.99337220000,46026977.10790000000
136,0,136,NC 22-2011,-98.14450800000,41.56001000000,8,2011,0,0,24430.59183280000,45538372.27140000000
137,0,137,NC 13-2011,-96.84446700000,40.73778000000,9,2011,0,0,24552.59516450000,46104250.88230000000
138,0,138,NC 04-2011,-96.63148500000,40.62148000000,8,2011,0,0,24569.60564530000,46183513.17790000000
139,0,139,NC 14-2011,-99.57819400000,41.64265000000,9,2011,0,0,24418.15821510000,45480966.88090000000
140,0,140,NC 08-2011,-96.44738000000,41.05722000000,8,2011,0,0,24505.56113790000,45885547.50050000000
141,0,141,NC 07-2011,-96.48833500000,41.22611000000,8,2011,0,0,24480.50763930000,45769329.75390000000
142,0,142,NC 25-2011,-99.86650800000,41.61861000000,8,2011,0,0,24421.77848430000,45497676.15400000000
143,0,143,NC 24-2011,-97.09694700000,40.91111000000,8,2011,0,0,24527.13128120000,45985762.29680000000
144,0,144,NC 15-2011,-96.48833500000,41.22611000000,9,2011,0,0,24480.50763930000,45769329.75390000000
145,0,145,NC 03-2011,-96.63148500000,40.62148000000,8,2011,0,0,24569.60564530000,46183513.17790000000
146,0,146,NC 10-2011,-96.37249800000,41.04055000000,9,2011,0,0,24508.02698480000,45896996.47070000000
147,0,147,NC 12-2011,-99.12620500000,41.42334000000,9,2011,0,0,24451.08528410000,45633098.13500000000
148,0,148,NC 18-2011,-98.14450800000,41.56001000000,8,2011,0,0,24430.59183280000,45538372.27140000000
149,0,149,NC 21-2011,-99.98416900000,40.86222000000,8,2011,0,0,24534.32753200000,46019227.65470000000
150,0,150,PA 10-2011,-80.19326800000,40.66207000000,9,2011,0,0,24563.67481700000,46155868.61570000000
151,0,151,PA 20-2011,-78.14569900000,40.69804000000,8,2011,0,0,24558.41365190000,46131353.69210000000
152,0,152,PA 15-2011,-75.28253900000,41.53096000000,8,2011,0,0,24434.95396580000,45558524.72470000000
153,0,153,PA 08-2011,-80.20784000000,41.34399000000,9,2011,0,0,24462.94316060000,45687970.39170000000
154,0,154,PA 18-2011,-77.12756300000,40.25741000000,10,2011,0,0,24622.46842970000,46430381.12900000000
155,0,155,PA 12-2011,-75.16638200000,41.64972000000,8,2011,0,0,24417.09195660000,45476047.17250000000
156,0,156,PA 02-2011,-76.76596800000,40.85184000000,8,2011,0,0,24535.85283470000,46026324.09260000000
157,0,157,PA 14-2011,-75.80602300000,41.98698000000,9,2011,0,0,24366.00672950000,45240736.72710000000
158,0,158,PA 03-2011,-77.04245800000,40.60751000000,8,2011,0,0,24571.64401030000,46193017.70560000000
159,0,159,PA 13-2011,-77.18962900000,40.04848000000,10,2011,0,0,24652.54363600000,46571192.85600000000
160,0,160,PA 16-2011,-76.62303900000,39.81705000000,8,2011,0,0,24685.63764210000,46726433.11260000000
161,0,161,PA 01-2011,-76.42706300000,40.97866000000,7,2011,0,0,24517.17002120000,45939465.17070000000
162,0,162,PA 19-2011,-75.84075900000,40.54900000000,10,2011,0,0,24580.17553250000,46232809.12020000000
163,0,163,PA 07-2011,-78.80789900000,40.99938000000,8,2011,0,0,24514.11077780000,45925252.51730000000
164,0,164,PA 05-2011,-80.16825100000,41.61440000000,8,2011,0,0,24422.41131900000,45500598.28670000000
165,0,165,PA 06-2011,-76.48162800000,40.65658000000,8,2011,0,0,24564.47722660000,46159608.36680000000
166,0,166,AL 10-2011,-85.26683800000,31.03350000000,10,2011,0,0,25791.87895140000,52026071.75000000000
167,0,167,AL 13-2011,-85.60025800000,34.60010000000,9,2011,0,0,25375.20536140000,50016068.41860000000
168,0,168,AL 02-2011,-85.59027100000,31.25888000000,9,2011,0,0,25766.71790710000,51904964.64400000000
169,0,169,GA 25-2011,-82.24060800000,31.45717000000,11,2011,0,0,25744.45578540000,51797748.38750000000
170,0,170,AL 19-2011,-85.60008200000,34.85002000000,10,2011,0,0,25344.45550080000,49867822.58060000000
171,1,171,GA 14-2011,-82.12448900000,31.17346000000,9,2011,31345,6,25776.27165280000,51950958.93050000000
172,0,172,FL 04-2010,-85.17723100000,30.45065000000,2,2011,0,0,25856.25399090000,52335522.50770000000
173,0,173,GA 04-2011,-82.56340000000,32.15095000000,8,2011,0,0,25665.62933490000,51417733.44760000000
174,0,174,GA 16-2011,-82.02137000000,32.15117000000,10,2011,0,0,25665.60407920000,51417611.67530000000
175,1,175,GA 01-2011,-83.18347900000,31.66684000000,8,2011,31344,6,25720.78754960000,51683702.83080000000
176,0,176,GA 06-2011,-84.24677300000,31.49000000000,8,2011,0,0,25740.75865920000,51779937.34120000000
177,0,177,GA 13-2011,-82.66841100000,31.99117000000,10,2011,0,0,25683.91355890000,51505924.43880000000
178,0,178,GA 21-2011,-81.84726000000,31.53282000000,9,2011,0,0,25735.93145610000,51756680.25800000000
179,0,179,AL 01-2011,-85.39444000000,32.99916000000,9,2011,0,0,25567.23485850000,50942858.39460000000
180,0,180,AL 05-2011,-85.57943700000,32.85416000000,9,2011,0,0,25584.21573670000,51024834.91950000000
181,10,181,GA 05-2011,-84.65068100000,30.93472000000,8,2011,31346,6,25802.85927340000,52078897.23590000000
182,0,182,GA 24-2011,-82.56519300000,31.78550000000,11,2011,0,0,25707.33392010000,51618852.77560000000
183,0,183,GA 17-2011,-82.15984300000,31.47688000000,8,2011,0,0,25742.23644880000,51787056.91590000000
184,0,184,GA 23-2011,-82.61679100000,31.10014000000,10,2011,0,0,25784.45495470000,51990346.36120000000
185,0,185,GA 22-2011,-83.48335300000,31.01683000000,10,2011,0,0,25793.73401000000,52034997.44530000000
186,0,186,GA 15-2011,-82.04869800000,31.15182000000,9,2011,0,0,25778.68857810000,51962592.79840000000
187,0,187,GA 12-2011,-82.41208600000,32.03692000000,10,2011,0,0,25678.68619550000,51480713.48690000000
188,0,188,GA 10-2011,-82.35636100000,31.98096000000,10,2011,0,0,25685.07920760000,51511545.99570000000
189,0,189,GA 11-2011,-82.29570800000,31.49239000000,11,2011,0,0,25740.48924560000,51778639.51660000000
190,0,190,GA 19-2011,-81.96910900000,31.57684000000,9,2011,0,0,25730.96325910000,51732741.34820000000
191,0,191,FL 09-2010,-85.11486100000,30.61960000000,2,2011,0,0,25837.69582390000,52246378.95070000000
192,0,192,GA 08-2011,-82.34390300000,31.49707000000,8,2011,0,0,25739.96193920000,51776099.08150000000
193,0,193,GA 03-2011,-83.03344700000,31.36668000000,8,2011,0,0,25754.62960580000,51846753.35390000000
194,0,194,GA 02-2011,-83.62808200000,31.23786000000,8,2011,0,0,25769.07088690000,51916293.56690000000
195,0,195,GA 09-2011,-81.91870100000,32.24971000000,10,2011,0,0,25654.28841130000,51363021.64380000000
196,0,196,AL 08-2011,-85.43343400000,31.48352000000,10,2011,0,0,25741.48869060000,51783454.36770000000
197,0,197,FL 08-2010,-84.09751900000,30.52193000000,2,2011,0,0,25848.43436070000,52297968.13750000000
198,0,198,GA 18-2011,-82.68997200000,32.31855000000,10,2011,0,0,25646.36555580000,51324794.97970000000
199,0,199,GA 07-2011,-84.53656000000,30.91332000000,8,2011,0,0,25805.23421470000,52090320.77290000000
200,0,200,CO 03-2011,-104.64187000000,38.57055000000,10,2011,0,0,24860.00957100000,47549187.53530000000
201,0,201,CO 06-2011,-107.68156000000,39.53131000000,10,2011,0,0,24726.18402310000,46917040.85930000000
202,0,202,CO 12-2011,-107.64054000000,39.52642000000,10,2011,0,0,24726.87492670000,46920292.51390000000
203,0,203,CO 11-2011,-107.87260000000,38.42244000000,10,2011,0,0,24880.30456420000,47645436.70880000000
204,0,204,CO 13-2011,-104.39984000000,38.22364000000,10,2011,0,0,24907.40675530000,47774116.93190000000
205,965,205,CO 07-2011,-103.08096000000,39.35919000000,9,2011,29706,6,24750.43994140000,47031279.10130000000
206,0,206,CO 19-2011,-104.64187000000,38.57055000000,10,2011,0,0,24860.00957100000,47549187.53530000000
207,0,207,CO 04-2011,-107.90951000000,38.45101000000,10,2011,0,0,24876.39663230000,47626895.84810000000
208,1240,208,CO 08-2011,-103.08134000000,39.31251000000,9,2011,30090,6,24756.99693260000,47062187.27720000000
209,0,209,CO 09-2011,-108.09741000000,38.66435000000,10,2011,0,0,24847.11096440000,47488065.99470000000
210,0,210,CO 02-2011,-104.64187000000,38.57055000000,10,2011,0,0,24860.00957100000,47549187.53530000000
211,0,211,CO 16-2011,-105.10177000000,39.54836000000,10,2011,0,0,24723.77424950000,46905700.25740000000
212,1,212,CO 05-2011,-108.65395000000,39.19652000000,10,2011,29704,6,24773.25088230000,47138851.91550000000
213,0,213,CO 01-2011,-104.49387000000,38.24388000000,10,2011,0,0,24904.65461120000,47761042.25890000000
214,0,214,CO 22-2011,-105.05092000000,40.38362000000,10,2011,0,0,24604.20989230000,46345020.68550000000
215,0,215,CO 17-2011,-104.39741000000,38.22002000000,10,2011,0,0,24907.89878590000,47776454.61000000000
216,0,216,CO 14-2011,-104.99685000000,38.42917000000,10,2011,0,0,24879.38402160000,47641069.15520000000
217,0,217,CO 20-2011,-104.42275000000,38.23878000000,10,2011,0,0,24905.34827380000,47764337.52530000000
218,0,218,CO 18-2011,-104.44427000000,38.21448000000,10,2011,0,0,24908.65173180000,47780031.94730000000
219,0,219,SC 22-2011,-80.21781200000,34.14252000000,9,2011,0,0,25430.95629800000,50285005.43540000000
220,34,220,NY 20-2011,-99.32305100000,47.26611000000,8,2011,6499,6,23490.04735020000,41353695.33990000000
221,257,221,NY 18-2011,-97.02833600000,47.93416000000,8,2011,5857,6,23367.83052640000,40835363.54420000000
222,2809,222,NY 10-2011,-100.28619000000,46.79340000000,7,2011,7503,6,23574.85615590000,41716967.67760000000
223,1396,223,NY 12-2011,-101.54951000000,46.71333000000,7,2011,8367,6,23589.08720690000,41778211.62580000000
224,14,224,NY 15-2011,-97.34739700000,47.84056000000,8,2011,6152,6,23385.12393780000,40908333.17430000000
225,2,225,NY 16-2011,-98.86750000000,47.73690000000,8,2011,6166,6,23404.21109810000,40989014.61060000000
226,285,226,NY 17-2011,-98.18250300000,47.68636000000,8,2011,6168,6,23413.49236520000,41028300.78180000000
227,40,227,NY 14-2011,-97.51540400000,47.95520000000,7,2011,5855,6,23363.93550090000,40818945.43990000000
228,760,228,NY 11-2011,-100.92752000000,48.07753000000,7,2011,2511,6,23341.23321299990,40723376.53660000000
229,5,229,NY 13-2011,-98.32415000000,48.54391000000,7,2011,1970,6,23253.78988920000,40357263.81730000000
230,1001,230,NY 02-2011,-100.55151000000,48.09498000000,7,2011,2490,6,23337.98685110000,40709727.96220000000
231,1604,231,NY 07-2011,-100.84132000000,47.99945000000,7,2011,4251,6,23355.73479210000,40784398.51190000000
232,1538,232,NY 04-2011,-100.84016000000,48.51418000000,8,2011,432,6,23259.40672620000,40380685.38010000000
233,460,233,NY 24-2011,-97.88944200000,46.87555000000,8,2011,7298,6,23560.21504720000,41654044.86870000000
234,233,234,NY 25-2011,-100.46250000000,46.93944000000,8,2011,6533,6,23548.80049470000,41605048.71230000000
235,33,235,NY 22-2011,-98.90527300000,46.84833000000,10,2011,7304,6,23565.07084930000,41674903.83710000000
236,13,236,NY 23-2011,-98.79165600000,46.80861000000,7,2011,8397,6,23572.14837720000,41705323.94500000000
237,46,237,NY 19-2011,-99.31361400000,47.37472000000,8,2011,6453,6,23470.36797550000,41269819.20980000000
238,536,238,NY 21-2011,-97.63944200000,46.92388000000,9,2011,6766,6,23551.58256930000,41616985.75160000000
239,79,239,NY 06-2011,-100.32230000000,48.77580000000,8,2011,2,6,23209.77952720000,40174198.66610000000
240,4251,240,NY 08-2011,-100.21587000000,46.35748000000,7,2011,12113,6,23651.86980170000,42049375.27050000000
241,351,241,NY 03-2011,-100.38640000000,48.62471000000,9,2011,81,6,23238.49546860000,40293554.02670000000
242,429,242,NY 05-2011,-100.17198000000,48.20908000000,8,2011,2061,6,23316.71186260000,40620389.70030000000
243,86,243,NY 09-2011,-100.18130000000,48.37050000000,8,2011,1975,6,23286.46903190000,40493715.93880000000
244,100,244,NY 01-2011,-102.13628000000,46.35980000000,8,2011,12013,6,23651.46299200000,42047613.14170000000
245,0,245,TN 22-2011,-86.03801000000,36.62451000000,9,2011,0,0,25119.81796370000,48787884.90790000000
246,0,246,IL 07-2011,-85.09232300000,39.12031000000,9,2011,0,0,24783.89810260000,47189109.82200000000
247,0,247,TN 14-2010,-82.50702700000,36.52966000000,4,2011,0,0,25132.11249270000,48846814.19080000000
248,0,248,IL 15-2011,-86.14119700000,38.77381000000,9,2011,0,0,24832.01233070000,47416570.99700000000
249,0,249,IL 22-2011,-87.49128700000,38.63576000000,10,2011,0,0,24851.04502820000,47506704.83130000000
250,0,250,IL 18-2011,-85.99968000000,38.27037000000,10,2011,0,0,24901.04906500000,47743917.01200000000
251,0,251,IL 11-2011,-84.98320800000,39.00124000000,9,2011,0,0,24800.48749370000,47267471.65270000000
